,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381
qy,0.7244777760213055,0.7248214697265017,0.7254793410933627,0.7263553315590467,0.7274883303270114,0.7288234625251458,0.7302389170531428,0.7317558513595768,0.7332101734798807,0.7348065718247215,0.7367080056765026,0.7388033950995622,0.7409841823408545,0.743272682722096,0.7456068326345899,0.7480051525884036,0.7504231434362569,0.7528054763825526,0.7551347579742472,0.7574799682307575,0.7597316651971696,0.7615754327547268,0.7630910082837877,0.7644418007889221,0.7655196134388169,0.7663510477179218,0.7671788590870483,0.7679496801656659,0.7685610040665967,0.7690240138360678,0.7695731158704741,0.7699342597775467,0.7702713032257211,0.7707952656356459,0.7714959683264285,0.7722713614261021,0.7728951195400384,0.7736409469330005,0.7744494558906426,0.7752887971242532,0.7762770649213611,0.7774416981725519,0.7786070692274448,0.7797290509781604,0.7807836648070454,0.7818109813001662,0.7828228906611375,0.7838849836718704,0.7849489601267924,0.7860748682675877,0.7872391487383852,0.7882584254223762,0.7891055696865493,0.7899137086107262,0.7907969911369497,0.7917220068476417,0.7926740884663419,0.79362637919085,0.7945650445312459,0.7955551576469021,0.7965501836443755,0.7974328826168162,0.7982543327455935,0.7991590296886619,0.8001725086117147,0.8012275446704709,0.8021525406989356,0.8027039624350611,0.802959014353355,0.8029835975707695,0.8025905251870717,0.8018334579412655,0.8011913748019309,0.8001327077125064,0.798380751469293,0.7960543725027194,0.792575141049177,0.7879726326325592,0.7822848697370286,0.7762994231424076,0.7702684067313347,0.7644162441207676,0.7587936895810002,0.7535856655946892,0.7487775122556687,0.7451642785752359,0.7426472718834557,0.7412282174462757,0.7407063133206313,0.7409255944913142,0.7416162193612075,0.742648646878047,0.7438243346832547,0.7451206112280072,0.7466525585374436,0.7483280744195876,0.7498356711552947,0.7510706280288831,0.7523456077067875,0.7536627572984703,0.7550125859475245,0.7563951938877825,0.7575458119702072,0.7579789490328024,0.757827352584549,0.7573983290327031,0.7564717925433031,0.754889193076172,0.7542564162085332,0.7555099939777972,0.7571214445190348,0.7589389504831249,0.7608277332169346,0.7625614217790347,0.7638608117194722,0.7648126271076422,0.765620196712261,0.7664034349226598,0.7670894351322032,0.767964519404837,0.7693484690310644,0.7710946148430812,0.772831411956933,0.774570876408604,0.7763494480451422,0.7781856154972785,0.7800991982298152,0.7820585987742965,0.7840094583972097,0.7859404064206819,0.7878574056551105,0.7898034703746566,0.7918213930719793,0.7938432792885185,0.795856090273496,0.7978879381548271,0.7999243824622384,0.8019244866785784,0.8039108098412203,0.8058920350176221,0.8078030442697766,0.8096485543733739,0.811487392572411,0.8132655113677983,0.8148955606275007,0.8165228447187455,0.8181742643516104,0.8197956374966173,0.821422843963811,0.8230570611207265,0.8246452858280003,0.8262280266842702,0.8278054887830373,0.8292948946626452,0.8307993678471476,0.83228202915993,0.8337332555109428,0.8351576819004723,0.8364997599280904,0.8377573975811292,0.838853490217095,0.8397892085158324,0.840600609811902,0.8413030271662613,0.8418925192920176,0.8423659342410422,0.8428335035915594,0.843413074009703,0.8441311289209693,0.8448752194980282,0.845648042860019,0.8464043473375618,0.8470934288669759,0.8474423132813967,0.8477369974668332,0.8480707039624409,0.8484233022185572,0.8487362714942884,0.8490455829967569,0.8494666701107272,0.8500158136304788,0.8506130487809935,0.8511806777315063,0.85159488046712,0.8519943055309611,0.8524240787035052,0.852754490712369,0.852982654496724,0.853160127207853,0.8532751754524176,0.8532136746510983,0.8523969916040253,0.8507681202042974,0.8482746731999462,0.845107896713896,0.8413588787411047,0.8379077193055215,0.8372094152717723,0.8381600288552178,0.8394932193176887,0.8410678318521387,0.8426627700599401,0.8438525247097679,0.8446470585966008,0.8453685070990944,0.8460366146021544,0.8467123629079878,0.8473322159445258,0.8476451533877651,0.8475258903523754,0.8471974012880633,0.846540013168527,0.8453978693422693,0.8440749865361407,0.8428685683619807,0.8419046130265992,0.8413092550121494,0.8408553165428496,0.8404147963676645,0.8400744045482338,0.8402631029985284,0.8405520663880359,0.8408027548215083,0.8411221902291096,0.841498957960402,0.8420103955379207,0.8437191909758092,0.847264408302672,0.8521000397040642,0.8577687593240705,0.8636836875950946,0.8688955454048961,0.8709463554072114,0.8705383525499819,0.8691045097453373,0.8672089624596986,0.865947562354931,0.8650568718252598,0.8629616876998747,0.8598404353155745,0.8558027189798695,0.8514212585935012,0.8468506425427368,0.842745702332702,0.8407393107646289,0.840870770787408,0.8416149273993222,0.8423900665911491,0.8431503871788067,0.844016561633383,0.8451681673747268,0.846052118664626,0.8464087289825641,0.8465062036081493,0.8464080006551408,0.8462343439783794,0.8460455108331557,0.8460153189784112,0.8462052378245218,0.8464458484148357,0.8466888513326626,0.8469074255190892,0.8470321942512062,0.8470504739911715,0.8470370798558737,0.847025387919295,0.8470291555986182,0.8467831215752446,0.8460527502497002,0.8452941715768651,0.8445409969189484,0.8436108253165204,0.8425655595285358,0.8419607053286156,0.8417273451936961,0.8418227074850319,0.8421004013802913,0.8424330851027017,0.8428801030406557,0.8434535247022201,0.844054377438493,0.8445700642368216,0.8447615843990188,0.8445301248351315,0.8438593718295119,0.842781737455351,0.8417175538319449,0.8407457274173391,0.8398765487268104,0.8390281203342231,0.8382809553993427,0.838000463454098,0.8379181614191469,0.8379048161052232,0.8378702641091473,0.8378022919281627,0.837724307983052,0.8376659952568548,0.8374884212657016,0.8371579303794265,0.8366300738713711,0.8358549084374756,0.8351070107394694,0.8346791398496001,0.8346052484002068,0.8347024308951057,0.834827462053474,0.834947990185378,0.8351080235239222,0.8353391252907653,0.8355424906063974,0.8356600693714158,0.8356895803948424,0.8356876635002999,0.8365363833077606,0.8393108872537913,0.8434221650963909,0.8487162632257517,0.8550636669559164,0.8624191636754412,0.8685130082146622,0.870631811223051,0.869800785166497,0.8675520032540631,0.864673433552873,0.8622719739628062,0.8602612382491925,0.8589468765327009,0.8583085196418995,0.8577219804652467,0.8572032398240333,0.8568873507689926,0.8572134975750803,0.8579323381936093,0.8586994632239034,0.8592939603286271,0.859356074079639,0.8586160105945362,0.8565924702621387,0.8529073214670231,0.8480306996787806,0.8426276465741602,0.8371307944953466,0.8324170913552057,0.8286263050633552,0.8256437245462017,0.823433211725957,0.8217278469710213,0.8198601269398236,0.8182614582962054,0.8173850285354458,0.8176664395482947,0.8188197333356149,0.8200893249026343,0.8214056801301305,0.8227039909426244,0.8240145297449442,0.8253548933460712,0.8267356629097252,0.8281513848418286,0.8296164120242826,0.8310835443103191,0.8325081538893797,0.8339586044764045,0.8354512723109256,0.8369903128431603,0.8385774297648259,0.8401214370475789,0.8416689974064866,0.8432431279677828,0.8448228294716195,0.8464079248924409,0.8479902351801039,0.8495985501503575,0.8511948026240815,0.8528271615684304,0.8543891629050658,0.8559764370322377,0.8575810909854612,0.859096922424438,0.8607864971421976,0.8623124233416085
qx,0.6889192003430477,0.6885615929421658,0.6878626535077315,0.6869187981737662,0.6856896698684765,0.6842384790961227,0.6827068523817544,0.6810630414060527,0.679475452917836,0.6777176498001877,0.6756177308248634,0.6732873822619042,0.6708468931235272,0.6682776954024636,0.6656423560643902,0.6629140122554543,0.6601336329156952,0.6573798362327349,0.6546941031674487,0.6519764996958123,0.649345260427714,0.647092867902802,0.6451410985209508,0.6433761379000705,0.6419656461831488,0.6409496098630514,0.6399659093902732,0.6390097427124408,0.6381561415904405,0.6374168127098709,0.6366396504631948,0.6361258466558465,0.635622527620544,0.6349440139379081,0.6340989607641407,0.6331240280556455,0.6321818350513203,0.6310714961729896,0.6299641158030842,0.6288485568664406,0.6275296378600008,0.626015442373269,0.624516369251726,0.6230028329359836,0.6214358045913835,0.6199327424101609,0.6185181512162227,0.6170263198393162,0.6155169840210077,0.6139497559393418,0.6123423188455119,0.6108890346843243,0.6095680577160045,0.6083248925875501,0.6070444535269912,0.6057105030538065,0.6043340567913579,0.6029282228696149,0.6015252447322075,0.6000499313870684,0.598530726271373,0.5971250801322519,0.5958404719829337,0.5944877531554663,0.5929818910089913,0.5913336180800947,0.5897758330769556,0.5888226651582238,0.58835431757063,0.5881749706897427,0.5885118819205115,0.5893860424271583,0.5901480950682343,0.5915078909741621,0.5937631792665835,0.5967014580081835,0.6011184726605416,0.607008325343407,0.6141835429307316,0.621588003329312,0.6289220569330094,0.6359589715308551,0.6425875515660497,0.6485420326319595,0.6538865938767352,0.6578549745919917,0.6605869450586984,0.662053749641937,0.6625501249675849,0.6623071256241218,0.6615744433461032,0.6604773434664398,0.6591543978550701,0.6576347521676699,0.6557947186163371,0.6538115004302155,0.652012005468201,0.650583124267211,0.6491176868762885,0.6475151504890739,0.6458132894672773,0.6440991044787764,0.6426697195287188,0.6420323288909052,0.642038631679973,0.6423862686819434,0.6432986260917186,0.6449795996424706,0.6455685736245512,0.6439818872674006,0.6420167672547501,0.6398738413529405,0.6376690805963756,0.6356149274716212,0.6339497095166413,0.6325934784802109,0.6314173419708151,0.6302516338334953,0.6291681305537609,0.6278441953764851,0.6259484161226974,0.6236723962503595,0.621493495590141,0.619391604796902,0.6172689669956382,0.6150691625420122,0.6127452021881922,0.6103276382926986,0.6078164535904419,0.6052425259579629,0.6026511385045783,0.5999745623408174,0.5971481611856335,0.5942687301185035,0.5913712640807763,0.5883961603165615,0.585376190975617,0.5824165063146296,0.5794834871600155,0.5765924547095951,0.5738977836451157,0.5715286497771007,0.5694334978607967,0.5674147050598929,0.5653009747614254,0.5631158216561937,0.5608491643840037,0.5586013238873894,0.5563268313278361,0.5540557387611734,0.5518644658406388,0.5497056202209992,0.5475572839773605,0.5455105895789291,0.5434252856005277,0.5413496686525444,0.5393153527096827,0.5373200779705629,0.5354659092712567,0.5337714383961212,0.5323424844935064,0.5312660316730113,0.5305479054544752,0.5301342591211462,0.529765226539568,0.5292769206026465,0.5285826864035554,0.5276362860955307,0.5264357963765424,0.5252266126860956,0.5239996485990353,0.5228020311388915,0.5217195578035576,0.5212777001411382,0.5210517621448488,0.5209670072233975,0.5210052453623408,0.5209710756554335,0.5207842221773932,0.5203717256398056,0.5196605546001427,0.5187368923811965,0.5178185717417705,0.5172121517382514,0.516677027475405,0.5160566038910799,0.5155603054794222,0.5152252893825234,0.5149646126344068,0.5147883072846526,0.5149351413217418,0.5165619522147634,0.5196704942595876,0.5243132887246102,0.5299842471116051,0.5365062885552279,0.5423346810407963,0.5436350252220058,0.542215173606311,0.5400804561715419,0.5375923057796682,0.5351167000660445,0.5333224886208695,0.5321716538618794,0.5311183206859542,0.5301325775413944,0.5291270471544496,0.5282031394920468,0.5277655777306306,0.5280320500615792,0.5286439036218359,0.5297745604557581,0.5316565110766505,0.5337856548808235,0.5357178087425626,0.5372846352230116,0.5382744709251627,0.5390264711305938,0.5397281170459602,0.5402568289532576,0.5399583661333707,0.5394810656600568,0.5390532108226574,0.5385315719011248,0.5379387092681523,0.537153993287616,0.5345948298296911,0.5292047660587664,0.5217682530356106,0.5127257642786162,0.5029233606827543,0.4938776976310048,0.49017709213085486,0.49083822067605065,0.493354947131716,0.49668437109380364,0.4989038127868815,0.5004795721911,0.5041142203812458,0.5094476574494202,0.5162414607132506,0.5235329145707242,0.5310537690770218,0.5376908283370242,0.5408764894077394,0.5406892733767166,0.5395448467781022,0.5383512787179668,0.5371846784656308,0.5358548170706111,0.5341012922374442,0.5328095930576526,0.5323538948898174,0.5322668422329649,0.5324530254946723,0.5327212351125614,0.5329970790706217,0.5330272010982785,0.5327231758212393,0.5323404362081816,0.5319539491901897,0.5316062780482129,0.5314077892153846,0.5313784108749215,0.5313994407746582,0.5314179894755918,0.5314121110822233,0.5318036787733386,0.5329614765071964,0.5341468677567005,0.5352863659408329,0.5366573523741762,0.5381385864770568,0.5388849624015113,0.5390955146372823,0.5388374235718549,0.5382975198986597,0.5376545992392912,0.5368522132094519,0.5359325267630122,0.5349947386542047,0.534194853504457,0.5338958538871489,0.5342599798767494,0.5353104229939916,0.5369221685591051,0.538481885201084,0.5398671962315247,0.5410024262419655,0.5419887020109353,0.5427903245305671,0.5430711085736196,0.543168762500853,0.5431765362822921,0.543220288912973,0.5433161910146188,0.5434235556102076,0.5434477522624068,0.543555964569994,0.5437731714122351,0.5442474549854187,0.5450523972617338,0.5458017507400251,0.5461736252641198,0.5461758948878538,0.5460184353212217,0.5458263801673142,0.5456405349854315,0.5454206864853776,0.5451587572818701,0.5449153364481146,0.5447599545293982,0.5447152086632622,0.5447175725511177,0.5433274282475816,0.5388344709417905,0.5321343648599292,0.5233410115345916,0.5124858652645945,0.49961397443441696,0.4887092667744733,0.48489370082140004,0.4863602724255608,0.4903005373472012,0.49522119649070784,0.4991457530226796,0.5020831189645542,0.5034937724440628,0.5033487624116016,0.5028089526491281,0.5019002146935981,0.5004634382236066,0.4981391189590204,0.49539665013149864,0.4926046098874093,0.4900521968692615,0.488141233151296,0.4874048812354602,0.48889690789375384,0.4934245824627451,0.4998627301573193,0.5070081298903741,0.5144464257846108,0.5207758532989702,0.5257826657803841,0.5298389517787733,0.5328953478789906,0.5351732234904513,0.537634204992757,0.5396926577792821,0.5406492761326142,0.5399754683631346,0.5380257185275744,0.5358408417133684,0.5335451643928336,0.5312432395204554,0.5288971639601628,0.5264708271993647,0.5239591971871904,0.5213737529148739,0.5186733802400224,0.5159224798826789,0.5132176124283848,0.5104168693925525,0.5075108738924734,0.504492254965772,0.5013677414524356,0.49831022896145166,0.4951991022910592,0.49199781102553164,0.48874168177604377,0.4854602358138936,0.48217876950152305,0.47882411871417724,0.47543043603935864,0.4719176690258038,0.4684984776194749,0.46500978124244047,0.4614504512085591,0.4580419827695856,0.45415807730822,0.4505930750860849
qz,-0.02284197603402705,-0.022724158483645215,-0.022905841899023185,-0.023416145245170526,-0.02410983830203285,-0.024820563254391335,-0.025236844455227322,-0.025561450557017137,-0.0259080859182826,-0.026394441002105903,-0.026861397918967012,-0.027389689970127657,-0.02787059040825131,-0.028192175857734827,-0.028438087163395052,-0.028643129031836478,-0.02898714607335738,-0.029393217416194096,-0.02925848893449748,-0.028961451417273472,-0.028822236269903743,-0.02998119068108124,-0.0319233428528314,-0.03356040197846199,-0.03485374310209618,-0.03523798623112027,-0.03551245634096379,-0.036421782935568185,-0.03812491368536623,-0.03987256239673019,-0.04080712274516581,-0.04036627966786797,-0.03966640476674681,-0.03889061515732609,-0.038250489004812094,-0.038406544165722034,-0.039881008503969174,-0.04202887006462835,-0.04315724994440914,-0.043645925564119135,-0.044196199371739846,-0.04456441747399919,-0.04478242992584818,-0.045314417216274064,-0.046826222936864274,-0.047896815294098186,-0.048333688060360744,-0.04891979421454523,-0.04973973058297931,-0.050664399921500534,-0.05173268365118328,-0.05286697190108999,-0.05430902847917371,-0.05533546646247038,-0.05594745243285576,-0.05649514791244334,-0.05708166389951405,-0.057804764217697945,-0.05859291623198881,-0.0594449075664206,-0.06046763868630621,-0.06152146674025913,-0.06234146140221376,-0.06289539778435659,-0.06346673070503055,-0.06454763118618338,-0.0659152685809296,-0.06659359041325291,-0.06701296169026828,-0.06761716739794073,-0.06839102567185565,-0.0689537231919972,-0.06948141846669398,-0.0699754674210604,-0.07072001493926774,-0.07184397775184953,-0.0731752235371326,-0.07431454577426981,-0.07553560351060722,-0.07675147919600303,-0.07797924237734548,-0.07895110201779579,-0.07995970308542731,-0.08128794303478543,-0.0828463384362404,-0.08399029541409145,-0.08480370577936154,-0.0855552720930941,-0.08603544868170263,-0.08600852490918186,-0.08603755081064135,-0.08695174226066124,-0.08845204074483654,-0.09024363846269969,-0.09268072703493706,-0.09486080217943048,-0.09606969486055476,-0.09585502267023376,-0.09548792054481706,-0.0957241968077707,-0.09625426975345172,-0.09664138521374996,-0.09698251752501556,-0.09763415197772964,-0.0985402941818635,-0.09939273011057664,-0.10034759181310066,-0.10135368065299166,-0.10219716067006414,-0.10273184030119735,-0.10304637053175311,-0.10295499280964372,-0.10269664272255584,-0.10258949723746737,-0.10304246274908818,-0.10397163250934359,-0.10481911789883008,-0.10574231194125507,-0.10684820597615577,-0.1079542900073403,-0.10884417292938788,-0.10947856114474144,-0.10965495251513756,-0.10943626941462833,-0.10907219358781486,-0.10866283990638131,-0.10830295755243936,-0.10801120993897,-0.1080855364414572,-0.10845364891028603,-0.10890768937854421,-0.10949923580487515,-0.11022164478168765,-0.11106417434584662,-0.1119395424073062,-0.11292248252793925,-0.11396480687923258,-0.11489162350760931,-0.11569548966426452,-0.11628107052057503,-0.11646056216572491,-0.1156568746736293,-0.11372916770159446,-0.11175779911146846,-0.11098542806645317,-0.11045964094128854,-0.11005658655485671,-0.109687315144237,-0.10932902459655588,-0.10885717004170335,-0.10829828907222422,-0.10757866036513135,-0.10679686954539813,-0.10604626754513247,-0.1053349223142473,-0.1046902305431405,-0.10402036349555147,-0.10333048791663274,-0.10253299616034126,-0.10152019490864285,-0.10037342410448724,-0.09865220976968206,-0.09606171052978438,-0.09267054448216593,-0.08975984737514014,-0.0883091654775422,-0.08797433561929618,-0.08832272942158499,-0.08919394585467631,-0.08989251483259958,-0.0905646611287884,-0.09123852050059307,-0.09175579037072124,-0.09101771394808096,-0.08948033945139242,-0.08691316612350096,-0.08346269742044948,-0.08053204259447422,-0.07838417156413194,-0.07674130864908298,-0.07565671437844168,-0.07534667503818912,-0.07530840017667505,-0.07494310717333817,-0.07432524945733576,-0.07398133075238236,-0.07379114844315894,-0.07359037042396857,-0.0734245115288643,-0.0733509056923095,-0.07309407685059513,-0.07146457996288041,-0.06886874700622525,-0.06513637363144,-0.06115428251587946,-0.0567900920130807,-0.05318180920262598,-0.05139414362773905,-0.05108807480885994,-0.051779435578759185,-0.052238015035886765,-0.05225432190208155,-0.051930926292526276,-0.05158411960508117,-0.051080342569811435,-0.05048541116976706,-0.049891170941199235,-0.049333660332107024,-0.04875995974980755,-0.047987120451711815,-0.04720900700591423,-0.04652690552617515,-0.04600311692032931,-0.04574567260033796,-0.04525795969274341,-0.04449831765521145,-0.043802327250000814,-0.043318655554894274,-0.04315424697002354,-0.04316451848584019,-0.043664750610270114,-0.04454020099974544,-0.04530244307105884,-0.04588026899454519,-0.04629314999478043,-0.04657889647999546,-0.04523079234592184,-0.0424122272598922,-0.037732246066048025,-0.03329444101743052,-0.02990874849600904,-0.02943195749070285,-0.03022503295695626,-0.03089822770062748,-0.031104713508120923,-0.031189488153062737,-0.031172916519656056,-0.03084800498729681,-0.030281006178303118,-0.029628752466615994,-0.028732802368164972,-0.026800298910443894,-0.023584380471234772,-0.020388488184312967,-0.019445202730300388,-0.019397482518072474,-0.019304544463011854,-0.019026198754663864,-0.018569073219062034,-0.01788324774507365,-0.016246087450151176,-0.013008067118419732,-0.008695291946787642,-0.004682342994165772,-0.00048791654545211866,0.0023391175561136893,0.0034339046800586815,0.0035407567263376315,0.003405538316493522,0.0032734615591234165,0.003241776979153308,0.003182225877009655,0.003030131912862458,0.002905578820485354,0.0029273858254214224,0.002921057072118875,0.0029184122571373015,0.0033338478938336907,0.0044318190995088136,0.006669123254767844,0.009817999994480811,0.013043815274819664,0.016827618031095663,0.02078672616100527,0.023702956897856085,0.02602217257470729,0.028484884986883677,0.031043312481051754,0.03299429366862283,0.03340807731774606,0.03339960845952844,0.033349729194148324,0.03342399665410287,0.03348507032054486,0.03355101581731335,0.034428601099153876,0.03552655950225182,0.03683293249111462,0.03903361964839839,0.04242262899258664,0.04591400106988382,0.04759077617533366,0.047987889865703154,0.048156261401788046,0.04828529345864438,0.04839974023595872,0.048550330202331196,0.04931151827711021,0.05118320183993531,0.05422593101253602,0.05718578760881238,0.05994648155107238,0.06269195454070109,0.06474333500185002,0.06562655971375748,0.06570741163939899,0.06571095737228108,0.06571741736275573,0.06551306026945747,0.06476465346221608,0.06422988153911219,0.0640578878968903,0.06405622268300724,0.06405906467838973,0.06490992440239533,0.06684796872186698,0.0691560417255874,0.07193225593173763,0.0754142465332006,0.07851427502084105,0.08019609498391969,0.08016899378333948,0.07981204953289374,0.07950163606420994,0.07961902946067273,0.08078415871622047,0.08416385256514655,0.0894433830642315,0.09664971460204258,0.10478515862496368,0.11334478923482967,0.12197784721257454,0.1291984409430482,0.1349765080619824,0.14030954214919833,0.14560791846278184,0.15166578406094705,0.15823324474386546,0.1645932018867884,0.1701758493690448,0.17567105016608425,0.18106829489034373,0.18544447059855232,0.1888667291740442,0.19157464142714295,0.19317775848973712,0.19409885962622359,0.19495176552605392,0.19592114961058452,0.19682006304671057,0.19773315765108446,0.19834720656062277,0.19885800480582122,0.19949844432453184,0.2002119112317392,0.2009800387938741,0.20177481356030208,0.20261896686946232,0.20347523368291995,0.20433214412516695,0.20523314169729265,0.20620599202105758,0.2071861342530282,0.20824926652320208,0.20934557687243205,0.21046823826423675,0.2115887136495477,0.21265772190450918,0.21377799115552085,0.2149368686656055,0.21613274645429684,0.21729483307183703,0.21839785728609004,0.21949327648659936,0.2206519468961367,0.2218538678264745,0.22305797876026837,0.22423682275193707,0.22542199246695893,0.22656604930977137,0.22793595192750404,0.229209963151874
